session_id,coverage_window_id,start_ms,end_ms,baseline_status,new_call_count,successful_new_call_count,new_call_id,model,request_at,result_at,input_hash,output_hash,raw_local_ref,parsed_status,remediation_status,true_source_limit_reason
latest_live_02,latest_live_02-VC0044,2580000,2640000,source_limited_unknown,1,1,latest_live_02-ACTQW0044-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:13:46+08:00,30a81e7fb770b1b80f694923725597bbdb68406001077a2ecc933b4906e6d581,f55ed9aab221f3f39c6dfcb60d72819c19a25c5ce675cbccd75faf0af6db249c,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0044-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0045,2640000,2700000,source_limited_unknown,1,1,latest_live_02-ACTQW0045-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:13:46+08:00,0dda3e9687e2282ad6c04a11c41adec641aa62a86ea1dbcfc8f944f3fd8a4f55,124fbfcb070c7194bcaa7f2bb29b543d3dce1a59e528e7cb00463c751fbbe8f7,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0045-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0047,2760000,2820000,source_limited_unknown,1,1,latest_live_02-ACTQW0047-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:13:52+08:00,e999f9a6f09ab403894582cd5d8fa7db486225491d9497b34c3ff0bf78945843,4a29ed5192ecad577df1041b772bd203894e24995535c2667ce0bd27b8db2316,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0047-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0048,2820000,2880000,source_limited_unknown,1,1,latest_live_02-ACTQW0048-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:13:53+08:00,9a90c1e2d2cd1ba5c7dd535a9f78c17f2020661303e8e092e9a26ee3ddc459eb,e9c90b33c18c9d0322aefbc837fa21f847fa95d9f746daabe4461288340862ec,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0048-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0049,2880000,2940000,source_limited_unknown,1,1,latest_live_02-ACTQW0049-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:13:57+08:00,ed8786f506d323e12d0fc2eec85006287a027bf38a2f059ab49b6b1fe5b19c0c,4e9aa985296aa19988e966659890b0e1d6dd543de54cccb7be4cd9ce168aa9a3,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0049-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0050,2940000,3000000,source_limited_unknown,1,1,latest_live_02-ACTQW0050-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:00+08:00,714c9c6db39b6227976acfb9e027d3b482bbee036558c62ab3f96d6fb6bc58b2,9661e69a8240750164b4e9ff301038b2bf07768310b2e7d6ddfd86fb18989887,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0050-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0052,3060000,3120000,source_limited_unknown,1,1,latest_live_02-ACTQW0052-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:02+08:00,7eb2ad4b40daac0c395e44162679d515ba577c76434ebc2b798ff2ad6d6cd841,7197341c144af7b6c0ff0c5554cdd86baefbcad46fa90e3cca7b1946dea4d525,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0052-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0053,3120000,3180000,source_limited_unknown,1,1,latest_live_02-ACTQW0053-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:05+08:00,f807e54d7000745eee9ce082850c68ce89152b80ce8d6909478ebfc6a3d3ecd4,0c4da5eba5176823f61407c8857a7fc464d209f27cb378118234da0a66c22a54,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0053-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0054,3180000,3240000,source_limited_unknown,1,1,latest_live_02-ACTQW0054-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:13+08:00,27b969ebe5ac06a1041c21be597924aa0516a89476fad98f31f2b7fa0c18f40b,48d4b75d85eb4237a51bfb06aa116e7c4702743022eb882ced23b7c1eda1aaa8,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0054-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0055,3240000,3300000,source_limited_unknown,1,1,latest_live_02-ACTQW0055-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:14+08:00,94609dada01af0ddb7dc56b976866df9d2abdfdec1f392f24064e79b269eeb99,048340e4ed1683d9019f92640c9ef8b64a5eb7d4c0bddf02501e1857a5a6b167,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0055-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0057,3360000,3420000,source_limited_unknown,1,1,latest_live_02-ACTQW0057-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:15+08:00,ac325de46a507b7fe9e5e0040f1e8cb9f717a8dfff3c5248bec86c37cf3b1ae1,a1d9a9fd306ca997324ee50aa6c935762044cef550af1453df86797c500305ec,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0057-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0058,3420000,3480000,source_limited_unknown,1,1,latest_live_02-ACTQW0058-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:21+08:00,be075fe39baa92b2617e4a306dace5ff209a7560747b5560b197f5409ef2c1ba,61a72e52abf289fd28cfd643b6c059524ada8fdf3f6af50deb7ee5163842bf88,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0058-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0059,3480000,3540000,source_limited_unknown,1,1,latest_live_02-ACTQW0059-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:28+08:00,ec89ce72ef6ca8951746e8de16bb1c43387766215d5d8501d463f1bf34e422b3,3d5b586c8b025228a00196fec4f6c9f2c096f48b9b406321da8c3b8e8a09c998,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0059-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0060,3540000,3600000,source_limited_unknown,1,1,latest_live_02-ACTQW0060-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:25+08:00,a512f4471a1e07e8649052a9b7c18947b58528d57a8f68d8558ba9e0ef30d3c0,e6b43291a1660fbf2e004b4f7aa84b5d3beaee5125414310f513c0666d0c4b56,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0060-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0062,3660000,3720000,source_limited_unknown,1,1,latest_live_02-ACTQW0062-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:31+08:00,c5f63de6c7cd9efd40e13e69252b9d97865a0ab1dedd0f2a68f09e3f281fb1b1,28de6d2847c7f4691a124cd1a479f39d54fb599733baf4f9dd43ecd2548395de,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0062-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0063,3720000,3780000,source_limited_unknown,1,1,latest_live_02-ACTQW0063-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:35+08:00,7e2668248f941a3bf07ed5f506fd89e8240cdc3f7536fe25ef8cfa36041ae2fa,f8d6e1612e8e9e89104a4dd67864652ab8f3711525e877386fd846d3328d4961,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0063-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0064,3780000,3840000,source_limited_unknown,1,1,latest_live_02-ACTQW0064-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:35+08:00,680df5e6e5e256b442ac150e6e74930abb167e9ea39a8861a0778c4dedcebd04,39a32ae160d941d5f29745a6a8861b710cce5e14b0f45876a60398a0863f1fee,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0064-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0065,3840000,3900000,source_limited_unknown,1,1,latest_live_02-ACTQW0065-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:42+08:00,e45f8b0e58161399ea3705f00d76d807c8191b8b4a857914562c0d47a5ad710b,05073384be8e9845e4b16c6c715a843ba24a4ae53b77203ffdd678566d33426d,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0065-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0067,3960000,4020000,source_limited_unknown,1,1,latest_live_02-ACTQW0067-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:41+08:00,660fc7374a954c8418a87bde3273e5f684aead0c45e464c9f650b6c7c2433e75,2feb43c3046349a5ed9e703751bdcbf98e879fdb205424d8b54aaadd4e491438,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0067-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0068,4020000,4080000,source_limited_unknown,1,1,latest_live_02-ACTQW0068-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:45+08:00,c5e7f1cde435c1dfaebfce049a0fadda08c2275edccb174581046c39577da9e0,63608838ff71dd79c187b8a8714097afef6a9b5a01f507ea287c2df58bbcf489,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0068-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0069,4080000,4140000,source_limited_unknown,1,1,latest_live_02-ACTQW0069-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:51+08:00,81f555a97341f4d7060a4f9867a578d2917ea83406fff6522c267b77fe62e192,26d6768a56caf3de6378806263a4c95b97a91c1278bf10799ad243b063896ca1,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0069-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0070,4140000,4200000,source_limited_unknown,1,1,latest_live_02-ACTQW0070-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:55+08:00,55b5bd29fcf9d9f7ce6576d54306305f181779a54a97f7f4658d263963f7305d,b967a44496afb4e975ccc5e7998ad763690bb144a30722539dcf8bfc6f8fb9bc,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0070-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0072,4260000,4320000,source_limited_unknown,1,1,latest_live_02-ACTQW0072-A01,qwen-vl-plus,2026-07-23T20:40:15+08:00,2026-07-23T19:14:56+08:00,82f22b6f78668b725d943ed99b0db0bfc4e7bfe8769c7bbe34700404f7cdaec8,6fc20d1e34572992a92906794a950201849b58f08dac4b952ce0ce67b62cdcbc,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0072-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0073,4320000,4380000,source_limited_unknown,1,1,latest_live_02-ACTQW0073-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:14:59+08:00,e4a122e44ea85fd136f77f5a4288acbb42014a66ad44436309811029a50425f3,c07ac08938f70f4a4aafd23a72d2838d714a617a29fc852a32e501ef8ae2bdb4,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0073-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0074,4380000,4440000,source_limited_unknown,1,1,latest_live_02-ACTQW0074-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:05+08:00,f44200077a72a2dc2e90e43f8c84af35a9dfd67937ef063562021ba5b1bbae7b,4392126287cd80c31c70d4cc4903c9f2c63f2b3067db4d998c637c123202cf23,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0074-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0075,4440000,4500000,source_limited_unknown,1,1,latest_live_02-ACTQW0075-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:07+08:00,6e2a5a12b6ee9f74a764525e9f573057c064c6b768067434afcae703ef072841,22047a4e1c23845aedbbe8dda858127ba3bc906546c16ab824c202b622178fba,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0075-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0077,4560000,4620000,source_limited_unknown,1,1,latest_live_02-ACTQW0077-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:08+08:00,e671d6971b01830540b53bebd4de7dfa4e9745e6d8a7127802570ce1b8dfe5d1,b9e5f3b247d6a25fbcd34bde8ccb469c5b5e58667a64e0d4688dd895d81bcb85,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0077-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0078,4620000,4680000,source_limited_unknown,1,1,latest_live_02-ACTQW0078-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:12+08:00,8fbebf10a1b12d8c6073769016e4d034abf2028de175e15d8cfba2cdae223d1d,d6c35d17f6226dd32af9121b4508827578872574f10d36aebce6add94490a9ed,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0078-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0079,4680000,4740000,source_limited_unknown,1,1,latest_live_02-ACTQW0079-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:14+08:00,0706feb5ed87a25d6e2c0701ab57a867817f41e119e6ed0933a9fa939380491c,c05f4215560bfe745c92d0986e3cca4e409c3d9ab5b37f63ea5de78c7a85bd04,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0079-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0080,4740000,4800000,source_limited_unknown,1,1,latest_live_02-ACTQW0080-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:14+08:00,8cb9a13b9b9d1cc4df2590b843f3650fed19676562723935be01311f6d76bc38,88af958588e55a68e8852f4985d7dea39a524ee9af7cd115f10eb6eb2a42e6a6,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0080-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0082,4860000,4920000,source_limited_unknown,1,1,latest_live_02-ACTQW0082-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:21+08:00,8d7ab11c0fd0ad947423d7317385cf3ccac8b3279ff28b32c424b42e7eb8ed82,cb819d9d359093332b0fb03c42fb54c4e94c0ead4bf6fcc622458aaa534f7df9,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0082-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0083,4920000,4980000,source_limited_unknown,1,1,latest_live_02-ACTQW0083-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:20+08:00,3c1fb3ad9897aa45c4bc7e2096bfb474b5a43839a93a1c876e261b2cf69cce91,0168aa47eaf742b18b71cb1921f52e290d7aa017d02d4588c787cfa08e27d7ed,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0083-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0084,4980000,5040000,source_limited_unknown,1,1,latest_live_02-ACTQW0084-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:23+08:00,ead377b393bf22edb2c806c650065892b59793dea36ab51398a7501ff9e95614,d4c451b5126c23f8b57a5dcc87d62a66c29c5fe2ee0c4b3ace27e15cb35a35eb,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0084-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0085,5040000,5100000,source_limited_unknown,1,1,latest_live_02-ACTQW0085-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:30+08:00,152eae2df53ac27e9f1912773bb7424edfe9b01a2543f87c31265340ef0ae417,2201744dc456f1acaac09f0035c8f0218dfdaad4ad3633654809f1e42f54ebac,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0085-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0087,5160000,5220000,source_limited_unknown,1,1,latest_live_02-ACTQW0087-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:30+08:00,f5c6f7e9b45d9bccb1f4b59f84ba05616600dd81bbdffe0c45da1f5098aef3f6,800a0ca02a4a5ded1dcec1dde42d50c232d004aa3b40b236dbb1813fe06e0fa4,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0087-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0088,5220000,5280000,source_limited_unknown,1,1,latest_live_02-ACTQW0088-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:31+08:00,7a8c839d4341ec2f4f7440310a13c3655769400b3854fd597f7411ec208da47d,39958cbfec3abe42fd9bb6965b5e8b8896da6a9b49afa90a7c7e892d89c178c2,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0088-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0089,5280000,5340000,source_limited_unknown,1,1,latest_live_02-ACTQW0089-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:42+08:00,54328554d4cfbbe310914bd7ce84afc67e0d4060d9f75fbc84d77a995e22c9e2,f41ad5c06ff005811f3559f54db82e7ead1070bdcf2cf5f96dc3b591a04043f9,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0089-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0090,5340000,5400000,source_limited_unknown,1,1,latest_live_02-ACTQW0090-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:45+08:00,e179ef8870b3fdfddd84a23bd6050d847d913f8aebe8fe26268c3bc829c092e6,d5d0f9ae4b70a6ccf6bb1a100c676fa8ce5b94136d09f31d441e637d51896ae3,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0090-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0092,5460000,5520000,source_limited_unknown,1,1,latest_live_02-ACTQW0092-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:44+08:00,44c419233fa59bd21d36da8317983fe68d6d15d99e882d254173aa3465f5d800,b32a642d33134b222b123f923e0939a35c6e313e31e3df81f8638bdb0653eccf,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0092-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0093,5520000,5580000,source_limited_unknown,1,1,latest_live_02-ACTQW0093-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:52+08:00,38608bce61b46f4c4c85bba96ce8b3b3e9e4448be87e37a0ed7943acf0e9df27,716b298a550bac672374d742a6e8ead93d278a6efb447b612b38f7d176e928ff,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0093-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0094,5580000,5640000,source_limited_unknown,1,1,latest_live_02-ACTQW0094-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:51+08:00,b96a7f58ce755ae1a99bc1b45cc870da5935866bacdd47b75cd8cf2e4ef08856,8c7af7231faf340792c427f0d015b5dd0e7863188aee7c3d021da558dd1baa9d,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0094-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0095,5640000,5700000,source_limited_unknown,1,1,latest_live_02-ACTQW0095-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:15:56+08:00,e825b19174e7c694c750f2a9961202190f4e0814ec8536d83914714f411b48c3,1532462986e051dc1c31d6278dddb0de6a31f9a09b41b9f62e423955c497b264,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0095-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_02,latest_live_02-VC0097,5760000,5811052,source_limited_unknown,1,1,latest_live_02-ACTQW0097-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:16:02+08:00,0b926e1dd723a1075ed430a7846687924a942abeb6299d82b96692a71aeee8f9,a15600a6b3e662469443967898a9dca48057711422817a7a5e33457d8cbaba88,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_02/latest_live_02-ACTQW0097-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_03,latest_live_03-VC0002,60000,120000,source_limited_unknown,1,1,latest_live_03-ACTQW0002-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:16:02+08:00,5e653124fe3f667698ce1b585ae98a4d2827877da8f81107b0d0f85dc39faf07,bb426b91a15b3eb4918571941ffc30b44c3bd65f187f21ccdacaef8bf396b8c3,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0002-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_03,latest_live_03-VC0003,120000,180000,source_limited_unknown,1,1,latest_live_03-ACTQW0003-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:16:07+08:00,ad3bbb290ca00557eb3b811c0a10d7d32d9ba5d62a0baf35e7c814865efde85b,6e66ee4c05a67f2f7d3b1414a2ae1a1302b54472b4b9a7846e75665a84ffb76d,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0003-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
latest_live_03,latest_live_03-VC0004,180000,240000,source_limited_unknown,1,1,latest_live_03-ACTQW0004-A01,qwen-vl-plus,2026-07-23T20:40:16+08:00,2026-07-23T19:16:12+08:00,13fe2867b7429ee744c5baa12aee7a4717b2faf94b2b09b8f5763e697a581570,faa0b6cd27ade3d7e4780298c2ab135188b626e5b0b655a9db1cf238116725ba,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0004-A01_qwen-vl-plus.json,parsed,observed_new_qwen,
